subject,difficulty,condition,date,sa,ratio
tp,1,strabismus,2018-07-07_09-40-04-PM.csv,800,0.9696969696969697
tp,2,strabismus,2018-07-07_09-40-04-PM.csv,800,0.8636363636363636
tp,3,strabismus,2018-07-07_09-40-04-PM.csv,800,0.8275862068965517
tp,1,strabismus,2018-07-07_09-40-04-PM.csv,600,0.9320388349514563
tp,2,strabismus,2018-07-07_09-40-04-PM.csv,600,0.835820895522388
tp,3,strabismus,2018-07-07_09-40-04-PM.csv,600,0.7608695652173914
tp,1,strabismus,2018-07-07_09-40-04-PM.csv,400,1.0
tp,2,strabismus,2018-07-07_09-40-04-PM.csv,400,nan
tp,3,strabismus,2018-07-07_09-40-04-PM.csv,400,nan
tp,1,strabismus,2018-07-07_10-08-42-PM.csv,1000,1.0
tp,2,strabismus,2018-07-07_10-08-42-PM.csv,1000,0.9696969696969697
tp,3,strabismus,2018-07-07_10-08-42-PM.csv,1000,0.8392857142857143
tp,1,strabismus,2018-07-07_10-08-42-PM.csv,800,0.9896907216494846
tp,2,strabismus,2018-07-07_10-08-42-PM.csv,800,0.897196261682243
tp,3,strabismus,2018-07-07_10-08-42-PM.csv,800,0.753968253968254
tp,1,strabismus,2018-07-07_10-08-42-PM.csv,600,0.9896907216494846
tp,2,strabismus,2018-07-07_10-08-42-PM.csv,600,0.8461538461538461
tp,3,strabismus,2018-07-07_10-08-42-PM.csv,600,0.8823529411764706
tp,1,strabismus,2018-07-07_10-08-42-PM.csv,400,0.9375
tp,2,strabismus,2018-07-07_10-08-42-PM.csv,400,nan
tp,3,strabismus,2018-07-07_10-08-42-PM.csv,400,nan
tp,1,strabismus,2018-07-08_09-50-53-PM.csv,1000,1.0
tp,2,strabismus,2018-07-08_09-50-53-PM.csv,1000,0.9411764705882353
tp,3,strabismus,2018-07-08_09-50-53-PM.csv,1000,0.808695652173913
tp,1,strabismus,2018-07-08_09-50-53-PM.csv,800,0.9896907216494846
tp,2,strabismus,2018-07-08_09-50-53-PM.csv,800,0.8260869565217391
tp,3,strabismus,2018-07-08_09-50-53-PM.csv,800,0.8
tp,1,strabismus,2018-07-08_09-50-53-PM.csv,600,0.96
tp,2,strabismus,2018-07-08_09-50-53-PM.csv,600,0.7567567567567568
tp,3,strabismus,2018-07-08_09-50-53-PM.csv,600,0.8157894736842105
tp,1,strabismus,2018-07-08_09-50-53-PM.csv,400,0.8888888888888888
tp,2,strabismus,2018-07-08_09-50-53-PM.csv,400,nan
tp,3,strabismus,2018-07-08_09-50-53-PM.csv,400,nan
tp,1,strabismus,2018-07-08_10-18-49-PM.csv,1000,1.0
tp,2,strabismus,2018-07-08_10-18-49-PM.csv,1000,0.9795918367346939
tp,3,strabismus,2018-07-08_10-18-49-PM.csv,1000,0.8482142857142857
tp,1,strabismus,2018-07-08_10-18-49-PM.csv,800,0.9896907216494846
tp,2,strabismus,2018-07-08_10-18-49-PM.csv,800,0.9142857142857143
tp,3,strabismus,2018-07-08_10-18-49-PM.csv,800,0.811965811965812
tp,1,strabismus,2018-07-08_10-18-49-PM.csv,600,0.9795918367346939
tp,2,strabismus,2018-07-08_10-18-49-PM.csv,600,0.8469387755102041
tp,3,strabismus,2018-07-08_10-18-49-PM.csv,600,0.8431372549019608
tp,1,strabismus,2018-07-08_10-18-49-PM.csv,400,0.875
tp,2,strabismus,2018-07-08_10-18-49-PM.csv,400,nan
tp,3,strabismus,2018-07-08_10-18-49-PM.csv,400,nan
tp,1,strabismus,2018-07-09_09-12-42-PM.csv,1000,0.9896907216494846
tp,2,strabismus,2018-07-09_09-12-42-PM.csv,1000,0.9411764705882353
tp,3,strabismus,2018-07-09_09-12-42-PM.csv,1000,0.8715596330275229
tp,1,strabismus,2018-07-09_09-12-42-PM.csv,800,0.9795918367346939
tp,2,strabismus,2018-07-09_09-12-42-PM.csv,800,0.9047619047619048
tp,3,strabismus,2018-07-09_09-12-42-PM.csv,800,0.7768595041322314
tp,1,strabismus,2018-07-09_09-12-42-PM.csv,600,1.0
tp,2,strabismus,2018-07-09_09-12-42-PM.csv,600,0.9
tp,3,strabismus,2018-07-09_09-12-42-PM.csv,600,0.8163265306122449
tp,1,strabismus,2018-07-09_09-12-42-PM.csv,400,1.0
tp,2,strabismus,2018-07-09_09-12-42-PM.csv,400,nan
tp,3,strabismus,2018-07-09_09-12-42-PM.csv,400,nan
tp,1,strabismus,2018-07-09_09-40-55-PM.csv,1000,1.0
tp,2,strabismus,2018-07-09_09-40-55-PM.csv,1000,0.9896907216494846
tp,3,strabismus,2018-07-09_09-40-55-PM.csv,1000,0.8347826086956521
tp,1,strabismus,2018-07-09_09-40-55-PM.csv,800,1.0
tp,2,strabismus,2018-07-09_09-40-55-PM.csv,800,0.9230769230769231
tp,3,strabismus,2018-07-09_09-40-55-PM.csv,800,0.7868852459016393
tp,1,strabismus,2018-07-09_09-40-55-PM.csv,600,0.9795918367346939
tp,2,strabismus,2018-07-09_09-40-55-PM.csv,600,0.8648648648648649
tp,3,strabismus,2018-07-09_09-40-55-PM.csv,600,0.8620689655172413
tp,1,strabismus,2018-07-09_09-40-55-PM.csv,400,0.967741935483871
tp,2,strabismus,2018-07-09_09-40-55-PM.csv,400,nan
tp,3,strabismus,2018-07-09_09-40-55-PM.csv,400,nan
tp,1,strabismus,2018-07-10_07-42-43-PM.csv,1000,1.0
tp,2,strabismus,2018-07-10_07-42-43-PM.csv,1000,0.9696969696969697
tp,3,strabismus,2018-07-10_07-42-43-PM.csv,1000,0.9056603773584906
tp,1,strabismus,2018-07-10_07-42-43-PM.csv,800,0.9795918367346939
tp,2,strabismus,2018-07-10_07-42-43-PM.csv,800,0.8807339449541285
tp,3,strabismus,2018-07-10_07-42-43-PM.csv,800,0.8260869565217391
tp,1,strabismus,2018-07-10_07-42-43-PM.csv,600,0.9696969696969697
tp,2,strabismus,2018-07-10_07-42-43-PM.csv,600,0.8271604938271605
tp,3,strabismus,2018-07-10_07-42-43-PM.csv,600,0.835820895522388
tp,1,strabismus,2018-07-10_07-42-43-PM.csv,400,0.8620689655172413
tp,2,strabismus,2018-07-10_07-42-43-PM.csv,400,nan
tp,3,strabismus,2018-07-10_07-42-43-PM.csv,400,nan
tp,1,strabismus,2018-07-10_08-10-53-PM.csv,1000,1.0
tp,2,strabismus,2018-07-10_08-10-53-PM.csv,1000,0.9504950495049505
tp,3,strabismus,2018-07-10_08-10-53-PM.csv,1000,0.8807339449541285
tp,1,strabismus,2018-07-10_08-10-53-PM.csv,800,0.9504950495049505
tp,2,strabismus,2018-07-10_08-10-53-PM.csv,800,0.897196261682243
tp,3,strabismus,2018-07-10_08-10-53-PM.csv,800,0.8407079646017699
tp,1,strabismus,2018-07-10_08-10-53-PM.csv,600,0.9896907216494846
tp,2,strabismus,2018-07-10_08-10-53-PM.csv,600,0.8673469387755102
tp,3,strabismus,2018-07-10_08-10-53-PM.csv,600,0.8615384615384616
tp,1,strabismus,2018-07-10_08-10-53-PM.csv,400,0.7272727272727273
tp,2,strabismus,2018-07-10_08-10-53-PM.csv,400,nan
tp,3,strabismus,2018-07-10_08-10-53-PM.csv,400,nan
tp,1,strabismus,2018-07-11_09-21-14-PM.csv,1000,1.0
tp,2,strabismus,2018-07-11_09-21-14-PM.csv,1000,0.96
tp,3,strabismus,2018-07-11_09-21-14-PM.csv,1000,0.897196261682243
tp,1,strabismus,2018-07-11_09-21-14-PM.csv,800,1.0
tp,2,strabismus,2018-07-11_09-21-14-PM.csv,800,0.8558558558558559
tp,3,strabismus,2018-07-11_09-21-14-PM.csv,800,0.7265625
tp,1,strabismus,2018-07-11_09-21-14-PM.csv,600,1.0
tp,2,strabismus,2018-07-11_09-21-14-PM.csv,600,0.8352941176470589
tp,3,strabismus,2018-07-11_09-21-14-PM.csv,600,0.9
tp,1,strabismus,2018-07-11_09-21-14-PM.csv,400,0.875
tp,2,strabismus,2018-07-11_09-21-14-PM.csv,400,nan
tp,3,strabismus,2018-07-11_09-21-14-PM.csv,400,nan
tp,1,strabismus,2018-07-11_09-49-40-PM.csv,1000,1.0
tp,2,strabismus,2018-07-11_09-49-40-PM.csv,1000,0.96
tp,3,strabismus,2018-07-11_09-49-40-PM.csv,1000,0.9142857142857143
tp,1,strabismus,2018-07-11_09-49-40-PM.csv,800,1.0
tp,2,strabismus,2018-07-11_09-49-40-PM.csv,800,0.8807339449541285
tp,3,strabismus,2018-07-11_09-49-40-PM.csv,800,0.8648648648648649
tp,1,strabismus,2018-07-11_09-49-40-PM.csv,600,1.0
tp,2,strabismus,2018-07-11_09-49-40-PM.csv,600,0.8316831683168316
tp,3,strabismus,2018-07-11_09-49-40-PM.csv,600,0.7872340425531915
tp,1,strabismus,2018-07-11_09-49-40-PM.csv,400,0.9411764705882353
tp,2,strabismus,2018-07-11_09-49-40-PM.csv,400,nan
tp,3,strabismus,2018-07-11_09-49-40-PM.csv,400,nan
tp,1,strabismus,2018-07-13_08-47-49-PM.csv,1000,1.0
tp,2,strabismus,2018-07-13_08-47-49-PM.csv,1000,0.9896907216494846
tp,3,strabismus,2018-07-13_08-47-49-PM.csv,1000,0.8189655172413793
tp,1,strabismus,2018-07-13_08-47-49-PM.csv,800,0.9795918367346939
tp,2,strabismus,2018-07-13_08-47-49-PM.csv,800,0.8482142857142857
tp,3,strabismus,2018-07-13_08-47-49-PM.csv,800,0.8333333333333334
tp,1,strabismus,2018-07-13_08-47-49-PM.csv,600,0.9696969696969697
tp,2,strabismus,2018-07-13_08-47-49-PM.csv,600,0.8837209302325582
tp,3,strabismus,2018-07-13_08-47-49-PM.csv,600,0.7627118644067796
tp,1,strabismus,2018-07-13_08-47-49-PM.csv,400,0.8947368421052632
tp,2,strabismus,2018-07-13_08-47-49-PM.csv,400,nan
tp,3,strabismus,2018-07-13_08-47-49-PM.csv,400,nan
tp,1,strabismus,2018-07-13_09-21-20-PM.csv,1000,0.9896907216494846
tp,2,strabismus,2018-07-13_09-21-20-PM.csv,1000,1.0
tp,3,strabismus,2018-07-13_09-21-20-PM.csv,1000,0.8888888888888888
tp,1,strabismus,2018-07-13_09-21-20-PM.csv,800,0.9896907216494846
tp,2,strabismus,2018-07-13_09-21-20-PM.csv,800,0.8807339449541285
tp,3,strabismus,2018-07-13_09-21-20-PM.csv,800,0.8495575221238938
tp,1,strabismus,2018-07-13_09-21-20-PM.csv,600,0.9795918367346939
tp,2,strabismus,2018-07-13_09-21-20-PM.csv,600,0.8712871287128713
tp,3,strabismus,2018-07-13_09-21-20-PM.csv,600,0.865979381443299
tp,1,strabismus,2018-07-13_09-21-20-PM.csv,400,0.8888888888888888
tp,2,strabismus,2018-07-13_09-21-20-PM.csv,400,nan
tp,3,strabismus,2018-07-13_09-21-20-PM.csv,400,nan
aj,1,binocular,2017-02-28_07-01-39-PM.csv,1000,1.0
aj,2,binocular,2017-02-28_07-01-39-PM.csv,1000,0.9896907216494846
aj,3,binocular,2017-02-28_07-01-39-PM.csv,1000,1.0
aj,1,binocular,2017-02-28_07-01-39-PM.csv,800,0.756578947368421
aj,2,binocular,2017-02-28_07-01-39-PM.csv,800,0.9142857142857143
aj,3,binocular,2017-02-28_07-01-39-PM.csv,800,0.9142857142857143
aj,1,binocular,2017-02-28_07-01-39-PM.csv,600,0.9464285714285714
aj,2,binocular,2017-02-28_07-01-39-PM.csv,600,0.9230769230769231
aj,3,binocular,2017-02-28_07-01-39-PM.csv,600,0.9795918367346939
aj,1,binocular,2017-02-28_07-01-39-PM.csv,400,nan
aj,2,binocular,2017-02-28_07-01-39-PM.csv,400,0.8461538461538461
aj,3,binocular,2017-02-28_07-01-39-PM.csv,400,0.9565217391304348
aj,1,binocular,2017-02-28_07-29-22-PM.csv,1000,1.0
aj,2,binocular,2017-02-28_07-29-22-PM.csv,1000,1.0
aj,3,binocular,2017-02-28_07-29-22-PM.csv,1000,0.9896907216494846
aj,1,binocular,2017-02-28_07-29-22-PM.csv,800,0.9896907216494846
aj,2,binocular,2017-02-28_07-29-22-PM.csv,800,0.9230769230769231
aj,3,binocular,2017-02-28_07-29-22-PM.csv,800,0.9056603773584906
aj,1,binocular,2017-02-28_07-29-22-PM.csv,600,0.9696969696969697
aj,2,binocular,2017-02-28_07-29-22-PM.csv,600,0.9056603773584906
aj,3,binocular,2017-02-28_07-29-22-PM.csv,600,0.9090909090909091
aj,1,binocular,2017-02-28_07-29-22-PM.csv,400,0.9459459459459459
aj,2,binocular,2017-02-28_07-29-22-PM.csv,400,0.8
aj,3,binocular,2017-02-28_07-29-22-PM.csv,400,nan
aj,1,binocular,2017-03-02_05-38-02-PM.csv,1000,1.0
aj,2,binocular,2017-03-02_05-38-02-PM.csv,1000,1.0
aj,3,binocular,2017-03-02_05-38-02-PM.csv,1000,0.9896907216494846
aj,1,binocular,2017-03-02_05-38-02-PM.csv,800,1.0
aj,2,binocular,2017-03-02_05-38-02-PM.csv,800,0.96
aj,3,binocular,2017-03-02_05-38-02-PM.csv,800,0.9142857142857143
aj,1,binocular,2017-03-02_05-38-02-PM.csv,600,0.96
aj,2,binocular,2017-03-02_05-38-02-PM.csv,600,0.9320388349514563
aj,3,binocular,2017-03-02_05-38-02-PM.csv,600,0.9411764705882353
aj,1,binocular,2017-03-02_05-38-02-PM.csv,400,0.972972972972973
aj,2,binocular,2017-03-02_05-38-02-PM.csv,400,0.8846153846153846
aj,3,binocular,2017-03-02_05-38-02-PM.csv,400,0.8571428571428571
aj,1,binocular,2017-03-02_06-05-50-PM.csv,1000,1.0
aj,2,binocular,2017-03-02_06-05-50-PM.csv,1000,1.0
aj,3,binocular,2017-03-02_06-05-50-PM.csv,1000,1.0
aj,1,binocular,2017-03-02_06-05-50-PM.csv,800,1.0
aj,2,binocular,2017-03-02_06-05-50-PM.csv,800,0.9795918367346939
aj,3,binocular,2017-03-02_06-05-50-PM.csv,800,0.9696969696969697
aj,1,binocular,2017-03-02_06-05-50-PM.csv,600,0.9504950495049505
aj,2,binocular,2017-03-02_06-05-50-PM.csv,600,0.9795918367346939
aj,3,binocular,2017-03-02_06-05-50-PM.csv,600,0.9696969696969697
aj,1,binocular,2017-03-02_06-05-50-PM.csv,400,0.9210526315789473
aj,2,binocular,2017-03-02_06-05-50-PM.csv,400,0.8461538461538461
aj,3,binocular,2017-03-02_06-05-50-PM.csv,400,0.975
aj,1,binocular,2017-03-09_05-35-30-PM.csv,1000,1.0
aj,2,binocular,2017-03-09_05-35-30-PM.csv,1000,1.0
aj,3,binocular,2017-03-09_05-35-30-PM.csv,1000,1.0
aj,1,binocular,2017-03-09_05-35-30-PM.csv,800,1.0
aj,2,binocular,2017-03-09_05-35-30-PM.csv,800,0.9795918367346939
aj,3,binocular,2017-03-09_05-35-30-PM.csv,800,1.0
aj,1,binocular,2017-03-09_05-35-30-PM.csv,600,1.0
aj,2,binocular,2017-03-09_05-35-30-PM.csv,600,1.0
aj,3,binocular,2017-03-09_05-35-30-PM.csv,600,0.9696969696969697
aj,1,binocular,2017-03-09_05-35-30-PM.csv,400,1.0
aj,2,binocular,2017-03-09_05-35-30-PM.csv,400,0.8863636363636364
aj,3,binocular,2017-03-09_05-35-30-PM.csv,400,0.9534883720930233
aj,1,binocular,2017-03-09_06-03-34-PM.csv,1000,1.0
aj,2,binocular,2017-03-09_06-03-34-PM.csv,1000,1.0
aj,3,binocular,2017-03-09_06-03-34-PM.csv,1000,1.0
aj,1,binocular,2017-03-09_06-03-34-PM.csv,800,0.9795918367346939
aj,2,binocular,2017-03-09_06-03-34-PM.csv,800,0.9896907216494846
aj,3,binocular,2017-03-09_06-03-34-PM.csv,800,0.96
aj,1,binocular,2017-03-09_06-03-34-PM.csv,600,0.9795918367346939
aj,2,binocular,2017-03-09_06-03-34-PM.csv,600,0.9896907216494846
aj,3,binocular,2017-03-09_06-03-34-PM.csv,600,0.9795918367346939
aj,1,binocular,2017-03-09_06-03-34-PM.csv,400,1.0
aj,2,binocular,2017-03-09_06-03-34-PM.csv,400,0.9090909090909091
aj,3,binocular,2017-03-09_06-03-34-PM.csv,400,0.9024390243902439
aj,1,binocular,2017-04-06_02-32-20-PM.csv,1000,1.0
aj,2,binocular,2017-04-06_02-32-20-PM.csv,1000,1.0
aj,3,binocular,2017-04-06_02-32-20-PM.csv,1000,1.0
aj,1,binocular,2017-04-06_02-32-20-PM.csv,800,1.0
aj,2,binocular,2017-04-06_02-32-20-PM.csv,800,0.9896907216494846
aj,3,binocular,2017-04-06_02-32-20-PM.csv,800,0.9696969696969697
aj,1,binocular,2017-04-06_02-32-20-PM.csv,600,1.0
aj,2,binocular,2017-04-06_02-32-20-PM.csv,600,0.9696969696969697
aj,3,binocular,2017-04-06_02-32-20-PM.csv,600,0.96
aj,1,binocular,2017-04-06_02-32-20-PM.csv,400,0.9361702127659575
aj,2,binocular,2017-04-06_02-32-20-PM.csv,400,0.8297872340425532
aj,3,binocular,2017-04-06_02-32-20-PM.csv,400,0.8918918918918919
aj,1,binocular,2017-04-06_02-59-57-PM.csv,1000,1.0
aj,2,binocular,2017-04-06_02-59-57-PM.csv,1000,1.0
aj,3,binocular,2017-04-06_02-59-57-PM.csv,1000,1.0
aj,1,binocular,2017-04-06_02-59-57-PM.csv,800,1.0
aj,2,binocular,2017-04-06_02-59-57-PM.csv,800,0.9896907216494846
aj,3,binocular,2017-04-06_02-59-57-PM.csv,800,0.9795918367346939
aj,1,binocular,2017-04-06_02-59-57-PM.csv,600,1.0
aj,2,binocular,2017-04-06_02-59-57-PM.csv,600,0.9896907216494846
aj,3,binocular,2017-04-06_02-59-57-PM.csv,600,0.9795918367346939
aj,1,binocular,2017-04-06_02-59-57-PM.csv,400,0.9090909090909091
aj,2,binocular,2017-04-06_02-59-57-PM.csv,400,0.8541666666666666
aj,3,binocular,2017-04-06_02-59-57-PM.csv,400,0.9259259259259259
aj,1,binocular,2017-04-10_04-27-10-PM.csv,1000,1.0
aj,2,binocular,2017-04-10_04-27-10-PM.csv,1000,1.0
aj,3,binocular,2017-04-10_04-27-10-PM.csv,1000,0.9795918367346939
aj,1,binocular,2017-04-10_04-27-10-PM.csv,800,1.0
aj,2,binocular,2017-04-10_04-27-10-PM.csv,800,0.9795918367346939
aj,3,binocular,2017-04-10_04-27-10-PM.csv,800,0.9230769230769231
aj,1,binocular,2017-04-10_04-27-10-PM.csv,600,0.9896907216494846
aj,2,binocular,2017-04-10_04-27-10-PM.csv,600,0.9142857142857143
aj,3,binocular,2017-04-10_04-27-10-PM.csv,600,0.9222222222222223
aj,1,binocular,2017-04-10_04-27-10-PM.csv,400,0.9285714285714286
aj,2,binocular,2017-04-10_04-27-10-PM.csv,400,0.8571428571428571
aj,3,binocular,2017-04-10_04-27-10-PM.csv,400,nan
aj,1,binocular,2017-04-10_04-55-00-PM.csv,1000,1.0
aj,2,binocular,2017-04-10_04-55-00-PM.csv,1000,1.0
aj,3,binocular,2017-04-10_04-55-00-PM.csv,1000,1.0
aj,1,binocular,2017-04-10_04-55-00-PM.csv,800,0.9896907216494846
aj,2,binocular,2017-04-10_04-55-00-PM.csv,800,0.96
aj,3,binocular,2017-04-10_04-55-00-PM.csv,800,0.9795918367346939
aj,1,binocular,2017-04-10_04-55-00-PM.csv,600,0.9896907216494846
aj,2,binocular,2017-04-10_04-55-00-PM.csv,600,0.9795918367346939
aj,3,binocular,2017-04-10_04-55-00-PM.csv,600,0.9896907216494846
aj,1,binocular,2017-04-10_04-55-00-PM.csv,400,1.0
aj,2,binocular,2017-04-10_04-55-00-PM.csv,400,0.9375
aj,3,binocular,2017-04-10_04-55-00-PM.csv,400,1.0
aj,1,binocular,2017-05-30_10-29-29-AM.csv,1000,0.9896907216494846
aj,2,binocular,2017-05-30_10-29-29-AM.csv,1000,1.0
aj,3,binocular,2017-05-30_10-29-29-AM.csv,1000,1.0
aj,1,binocular,2017-05-30_10-29-29-AM.csv,800,0.9795918367346939
aj,2,binocular,2017-05-30_10-29-29-AM.csv,800,0.9696969696969697
aj,3,binocular,2017-05-30_10-29-29-AM.csv,800,0.9320388349514563
aj,1,binocular,2017-05-30_10-29-29-AM.csv,600,1.0
aj,2,binocular,2017-05-30_10-29-29-AM.csv,600,0.9795918367346939
aj,3,binocular,2017-05-30_10-29-29-AM.csv,600,0.9795918367346939
aj,1,binocular,2017-05-30_10-29-29-AM.csv,400,1.0
aj,2,binocular,2017-05-30_10-29-29-AM.csv,400,0.9122807017543859
aj,3,binocular,2017-05-30_10-29-29-AM.csv,400,0.9019607843137255
aj,1,binocular,2017-05-30_10-59-22-AM.csv,1000,1.0
aj,2,binocular,2017-05-30_10-59-22-AM.csv,1000,1.0
aj,3,binocular,2017-05-30_10-59-22-AM.csv,1000,1.0
aj,1,binocular,2017-05-30_10-59-22-AM.csv,800,1.0
aj,2,binocular,2017-05-30_10-59-22-AM.csv,800,0.9896907216494846
aj,3,binocular,2017-05-30_10-59-22-AM.csv,800,0.9696969696969697
aj,1,binocular,2017-05-30_10-59-22-AM.csv,600,1.0
aj,2,binocular,2017-05-30_10-59-22-AM.csv,600,0.9696969696969697
aj,3,binocular,2017-05-30_10-59-22-AM.csv,600,0.96
aj,1,binocular,2017-05-30_10-59-22-AM.csv,400,0.9047619047619048
aj,2,binocular,2017-05-30_10-59-22-AM.csv,400,0.8214285714285714
aj,3,binocular,2017-05-30_10-59-22-AM.csv,400,0.9473684210526315
aj,1,binocular,2017-06-06_10-31-19-AM.csv,1000,0.9896907216494846
aj,2,binocular,2017-06-06_10-31-19-AM.csv,1000,1.0
aj,3,binocular,2017-06-06_10-31-19-AM.csv,1000,1.0
aj,1,binocular,2017-06-06_10-31-19-AM.csv,800,0.9696969696969697
aj,2,binocular,2017-06-06_10-31-19-AM.csv,800,0.9795918367346939
aj,3,binocular,2017-06-06_10-31-19-AM.csv,800,0.9896907216494846
aj,1,binocular,2017-06-06_10-31-19-AM.csv,600,0.9795918367346939
aj,2,binocular,2017-06-06_10-31-19-AM.csv,600,0.9896907216494846
aj,3,binocular,2017-06-06_10-31-19-AM.csv,600,0.9795918367346939
aj,1,binocular,2017-06-06_10-31-19-AM.csv,400,1.0
aj,2,binocular,2017-06-06_10-31-19-AM.csv,400,0.8367346938775511
aj,3,binocular,2017-06-06_10-31-19-AM.csv,400,0.9333333333333333
aj,1,binocular,2017-06-06_10-58-51-AM.csv,1000,1.0
aj,2,binocular,2017-06-06_10-58-51-AM.csv,1000,1.0
aj,3,binocular,2017-06-06_10-58-51-AM.csv,1000,1.0
aj,1,binocular,2017-06-06_10-58-51-AM.csv,800,0.9896907216494846
aj,2,binocular,2017-06-06_10-58-51-AM.csv,800,0.96
aj,3,binocular,2017-06-06_10-58-51-AM.csv,800,0.9795918367346939
aj,1,binocular,2017-06-06_10-58-51-AM.csv,600,1.0
aj,2,binocular,2017-06-06_10-58-51-AM.csv,600,0.96
aj,3,binocular,2017-06-06_10-58-51-AM.csv,600,0.9795918367346939
aj,1,binocular,2017-06-06_10-58-51-AM.csv,400,0.9846153846153847
aj,2,binocular,2017-06-06_10-58-51-AM.csv,400,0.9193548387096774
aj,3,binocular,2017-06-06_10-58-51-AM.csv,400,0.9411764705882353
aj,1,binocular,2017-06-07_10-31-02-AM.csv,1000,1.0
aj,2,binocular,2017-06-07_10-31-02-AM.csv,1000,1.0
aj,3,binocular,2017-06-07_10-31-02-AM.csv,1000,1.0
aj,1,binocular,2017-06-07_10-31-02-AM.csv,800,0.9795918367346939
aj,2,binocular,2017-06-07_10-31-02-AM.csv,800,0.9411764705882353
aj,3,binocular,2017-06-07_10-31-02-AM.csv,800,0.96
aj,1,binocular,2017-06-07_10-31-02-AM.csv,600,1.0
aj,2,binocular,2017-06-07_10-31-02-AM.csv,600,0.9896907216494846
aj,3,binocular,2017-06-07_10-31-02-AM.csv,600,0.9696969696969697
aj,1,binocular,2017-06-07_10-31-02-AM.csv,400,0.96
aj,2,binocular,2017-06-07_10-31-02-AM.csv,400,0.9636363636363636
aj,3,binocular,2017-06-07_10-31-02-AM.csv,400,0.8571428571428571
aj,1,binocular,2017-06-07_10-59-20-AM.csv,1000,1.0
aj,2,binocular,2017-06-07_10-59-20-AM.csv,1000,1.0
aj,3,binocular,2017-06-07_10-59-20-AM.csv,1000,1.0
aj,1,binocular,2017-06-07_10-59-20-AM.csv,800,0.9896907216494846
aj,2,binocular,2017-06-07_10-59-20-AM.csv,800,0.9795918367346939
aj,3,binocular,2017-06-07_10-59-20-AM.csv,800,1.0
aj,1,binocular,2017-06-07_10-59-20-AM.csv,600,1.0
aj,2,binocular,2017-06-07_10-59-20-AM.csv,600,0.9896907216494846
aj,3,binocular,2017-06-07_10-59-20-AM.csv,600,0.9896907216494846
aj,1,binocular,2017-06-07_10-59-20-AM.csv,400,1.0
aj,2,binocular,2017-06-07_10-59-20-AM.csv,400,0.9629629629629629
aj,3,binocular,2017-06-07_10-59-20-AM.csv,400,0.9333333333333333
aj,1,binocular,2017-06-13_10-30-42-AM.csv,1000,1.0
aj,2,binocular,2017-06-13_10-30-42-AM.csv,1000,1.0
aj,3,binocular,2017-06-13_10-30-42-AM.csv,1000,1.0
aj,1,binocular,2017-06-13_10-30-42-AM.csv,800,0.9795918367346939
aj,2,binocular,2017-06-13_10-30-42-AM.csv,800,0.9795918367346939
aj,3,binocular,2017-06-13_10-30-42-AM.csv,800,0.9795918367346939
aj,1,binocular,2017-06-13_10-30-42-AM.csv,600,1.0
aj,2,binocular,2017-06-13_10-30-42-AM.csv,600,1.0
aj,3,binocular,2017-06-13_10-30-42-AM.csv,600,1.0
aj,1,binocular,2017-06-13_10-30-42-AM.csv,400,0.9841269841269841
aj,2,binocular,2017-06-13_10-30-42-AM.csv,400,0.9558823529411765
aj,3,binocular,2017-06-13_10-30-42-AM.csv,400,0.9402985074626866
aj,1,binocular,2017-06-13_10-59-55-AM.csv,1000,1.0
aj,2,binocular,2017-06-13_10-59-55-AM.csv,1000,1.0
aj,3,binocular,2017-06-13_10-59-55-AM.csv,1000,1.0
aj,1,binocular,2017-06-13_10-59-55-AM.csv,800,1.0
aj,2,binocular,2017-06-13_10-59-55-AM.csv,800,0.9896907216494846
aj,3,binocular,2017-06-13_10-59-55-AM.csv,800,0.96
aj,1,binocular,2017-06-13_10-59-55-AM.csv,600,0.9896907216494846
aj,2,binocular,2017-06-13_10-59-55-AM.csv,600,0.9896907216494846
aj,3,binocular,2017-06-13_10-59-55-AM.csv,600,1.0
aj,1,binocular,2017-06-13_10-59-55-AM.csv,400,0.9807692307692307
aj,2,binocular,2017-06-13_10-59-55-AM.csv,400,0.9230769230769231
aj,3,binocular,2017-06-13_10-59-55-AM.csv,400,0.8979591836734694
aj,1,binocular,2017-06-14_10-27-32-AM.csv,1000,0.9896907216494846
aj,2,binocular,2017-06-14_10-27-32-AM.csv,1000,0.9896907216494846
aj,3,binocular,2017-06-14_10-27-32-AM.csv,1000,1.0
aj,1,binocular,2017-06-14_10-27-32-AM.csv,800,0.9795918367346939
aj,2,binocular,2017-06-14_10-27-32-AM.csv,800,1.0
aj,3,binocular,2017-06-14_10-27-32-AM.csv,800,0.9795918367346939
aj,1,binocular,2017-06-14_10-27-32-AM.csv,600,0.9896907216494846
aj,2,binocular,2017-06-14_10-27-32-AM.csv,600,0.9896907216494846
aj,3,binocular,2017-06-14_10-27-32-AM.csv,600,0.9896907216494846
aj,1,binocular,2017-06-14_10-27-32-AM.csv,400,0.9444444444444444
aj,2,binocular,2017-06-14_10-27-32-AM.csv,400,0.9811320754716981
aj,3,binocular,2017-06-14_10-27-32-AM.csv,400,1.0
aj,1,binocular,2017-06-14_10-55-41-AM.csv,1000,1.0
aj,2,binocular,2017-06-14_10-55-41-AM.csv,1000,1.0
aj,3,binocular,2017-06-14_10-55-41-AM.csv,1000,1.0
