subject,date,difficulty,saMedian,saVar,saLog,saLogVar
dl,2017-10-18_02-52-53-PM.csv,1,342.66543599513955,72342.41299453571,2.5348703001881945,0.1163229216547123
dl,2017-10-18_02-52-53-PM.csv,2,269.7917944608485,30748.390727958704,2.431028736757062,0.0735807127041029
dl,2017-10-18_02-52-53-PM.csv,3,323.3456881592515,39434.25916227125,2.509667073969916,0.09093160852936112
dl,2017-11-01_02-29-20-PM.csv,1,278.270453997445,37716.833168987716,2.4444670965709685,0.06258455909890004
dl,2017-11-01_02-29-20-PM.csv,2,205.663318735805,24038.18815431252,2.313156839622817,0.05947122174029464
dl,2017-11-01_02-29-20-PM.csv,3,281.1844622224305,32506.408503942723,2.4489913186326486,0.08432372175768767
dl,2017-11-01_02-57-05-PM.csv,1,317.881371503742,30061.721699062466,2.5022650781186764,0.06046917762693197
dl,2017-11-01_02-57-05-PM.csv,2,346.65446939471,61915.48102551527,2.539896803902877,0.11219482514122497
dl,2017-11-01_02-57-05-PM.csv,3,270.493276693271,51224.591943455955,2.432156474872162,0.1045188098381085
dl,2017-11-08_02-24-46-PM.csv,1,238.26960188655102,26038.322462601594,2.377068639178076,0.09126287161118454
dl,2017-11-08_02-24-46-PM.csv,2,291.54696773988803,40412.669497217306,2.464708528862251,0.1173972225200407
dl,2017-11-08_02-24-46-PM.csv,3,202.85408106291698,47587.47258813058,2.307183749359923,0.10153013956824741
dl,2017-11-08_02-54-18-PM.csv,1,294.539183772717,50638.41924009871,2.4691430789678748,0.10175304995116559
dl,2017-11-08_02-54-18-PM.csv,2,280.97092534981596,31858.047203375303,2.448661381778996,0.0809175655914032
dl,2017-11-08_02-54-18-PM.csv,3,221.825099288364,28280.454093569242,2.3460106845801545,0.06011233368562495
dl,2017-11-15_02-24-31-PM.csv,1,227.399428134977,25075.470234038552,2.356789368187529,0.07977854117192228
dl,2017-11-15_02-24-31-PM.csv,2,290.24268177281,22160.716161289445,2.4627612781754546,0.05718227319431275
dl,2017-11-15_02-24-31-PM.csv,3,226.824995368656,41876.49105076239,2.3556909106818322,0.11591398763095095
dl,2017-11-15_02-58-33-PM.csv,1,179.8731001946135,40998.19410910448,2.2549662199850884,0.13065058760245968
dl,2017-11-15_02-58-33-PM.csv,2,172.662023390569,22030.56905258739,2.23719682601224,0.08709802419506255
dl,2017-11-15_02-58-33-PM.csv,3,213.535712413488,35390.93397645608,2.3294705182701483,0.10343199284102059
dl,2017-11-29_02-29-05-PM.csv,1,185.63557345058499,13929.89262075943,2.2686612039567255,0.05560093925382028
dl,2017-11-29_02-29-05-PM.csv,2,202.766899424337,25005.760334545295,2.306997060273495,0.08767561048646767
dl,2017-11-29_02-29-05-PM.csv,3,198.170567888333,22643.96478624774,2.2970391539189774,0.08236714891173288
dl,2017-11-29_02-59-01-PM.csv,1,234.987951234291,22767.956841975745,2.371045594839354,0.06949514018288454
dl,2017-11-29_02-59-01-PM.csv,2,275.94836139937,41381.57787065174,2.4408278195379935,0.09071144826593096
dl,2017-11-29_02-59-01-PM.csv,3,235.044395232343,34923.08229075948,2.3711498996481297,0.11672270196957563
dl,2018-01-18_10-19-30-AM.csv,1,193.28694560499002,32625.05260975119,2.2862025232309975,0.09982825732454789
dl,2018-01-18_10-19-30-AM.csv,2,236.32253709388598,65052.90579091603,2.3735051404592427,0.12256133850544552
dl,2018-01-18_10-19-30-AM.csv,3,318.99538578641,25378.890072914786,2.503784401107358,0.06089428770907246
dl,2018-01-18_10-48-07-AM.csv,1,195.70967082429252,16012.6341524291,2.2916122864748365,0.06664591607399527
dl,2018-01-18_10-48-07-AM.csv,2,262.3251358288885,28915.275545935692,2.4188399064072375,0.07589453817043543
dl,2018-01-18_10-48-07-AM.csv,3,295.072081742665,20337.470437604392,2.4699281206532007,0.0726844025673028
dl,2018-01-25_10-15-55-AM.csv,1,206.5595163955865,44081.324635332545,2.315045208138001,0.11854391305217941
dl,2018-01-25_10-15-55-AM.csv,2,228.20245045360699,28577.560399238242,2.3583203035912486,0.09125911634390337
dl,2018-01-25_10-15-55-AM.csv,3,273.65205151874,46409.85183828581,2.437198708316012,0.08773343558603913
dl,2018-01-25_10-46-04-AM.csv,1,219.174434486701,18334.19677371697,2.3407898946623416,0.0540151318416312
dl,2018-01-25_10-46-04-AM.csv,2,223.690142722215,27903.747939416226,2.3496468466103932,0.07428070684327623
dl,2018-01-25_10-46-04-AM.csv,3,220.422763754331,28794.770425233783,2.3432564434573684,0.09748827047057011
dl,2018-01-30_11-46-29-AM.csv,1,250.54605891513148,25681.95761106165,2.3988875756880637,0.07484011817852168
dl,2018-01-30_11-46-29-AM.csv,2,389.77655533904306,53905.33648636461,2.590815713198502,0.07581565854645515
dl,2018-01-30_11-46-29-AM.csv,3,263.060561662186,39090.15627172532,2.4200557430445118,0.09231920784819471
dl,2018-01-30_12-18-24-PM.csv,1,215.226343263633,24517.20090762177,2.332895427002908,0.08087688067353435
dl,2018-01-30_12-18-24-PM.csv,2,265.55659192697897,28891.50747973313,2.424157086406557,0.07130239406268164
dl,2018-01-30_12-18-24-PM.csv,3,253.32353995258651,19051.895263958995,2.403675548244957,0.06885952749237648
dl,2018-02-27_09-24-21-AM.csv,1,226.503218854309,16239.178873603038,2.3550743781843093,0.06010013123461911
dl,2018-02-27_09-24-21-AM.csv,2,265.594190298582,35348.74869230111,2.424218570888514,0.0828395729082285
dl,2018-02-27_09-24-21-AM.csv,3,192.412096056324,36611.69626646554,2.2842323706403964,0.08527772407147233
dl,2018-02-27_09-54-08-AM.csv,1,205.18539434725,23378.87339401955,2.312146443281153,0.08799446136568266
dl,2018-02-27_09-54-08-AM.csv,2,286.088435169948,19311.7141122183,2.456500302253393,0.06634786585642899
dl,2018-02-27_09-54-08-AM.csv,3,211.2138437820635,18243.480702153043,2.3247223801549586,0.06067405356401947
kp,2017-10-10_01-29-37-PM.csv,1,225.611848515146,46783.01956892916,2.3533619038646028,0.10680978310821647
kp,2017-10-10_01-29-37-PM.csv,2,291.23293287940896,66873.36660341026,2.46424048382471,0.09208276783183864
kp,2017-10-10_01-29-37-PM.csv,3,223.3347097527955,41727.01914749181,2.348956224561172,0.08181618941477137
kp,2017-10-10_01-59-43-PM.csv,1,288.304539212571,36791.00637794035,2.4598514801941485,0.05302011008289183
kp,2017-10-10_01-59-43-PM.csv,2,179.9510868962785,24133.762215551084,2.2551544741155243,0.08996693880203366
kp,2017-10-10_01-59-43-PM.csv,3,253.24865575135402,19753.56898323349,2.403547148795127,0.06883353849552025
kp,2017-10-18_03-32-53-PM.csv,1,319.160969261685,69101.60679132164,2.5040097753143256,0.12295578771627103
kp,2017-10-18_03-32-53-PM.csv,2,277.7826695592895,69184.55024476853,2.4437051472707525,0.11886794651427038
kp,2017-10-18_03-32-53-PM.csv,3,365.828497733535,69440.04067689952,2.5632775336345275,0.11527267717691705
kp,2017-10-18_04-00-30-PM.csv,1,283.4568941946945,49589.08481868821,2.4524870242985943,0.0833426673771922
kp,2017-10-18_04-00-30-PM.csv,2,193.5655558032525,20023.711781003556,2.2868280789256716,0.07089890239929442
kp,2017-10-18_04-00-30-PM.csv,3,185.344025032749,20727.161249186138,2.2679785901652467,0.08319428829387457
kp,2017-11-01_03-32-42-PM.csv,1,228.2137589146215,27677.300491348746,2.358341824309039,0.0662404116359919
kp,2017-11-01_03-32-42-PM.csv,2,165.01906000776899,24789.332747413107,2.2175341089298963,0.08199687939712917
kp,2017-11-01_03-32-42-PM.csv,3,185.20086712954952,23769.492352624296,2.267643015762205,0.0773752349165078
kp,2017-11-01_04-00-36-PM.csv,1,168.132036972084,21835.83578796068,2.2256504746204717,0.08096959745027435
kp,2017-11-01_04-00-36-PM.csv,2,230.033218973724,17264.016098706357,2.3617905567795416,0.06277163426751557
kp,2017-11-01_04-00-36-PM.csv,3,173.389567842675,23944.834724370685,2.239022964162955,0.08579778472519141
kp,2017-11-03_02-26-29-PM.csv,1,238.149055918763,19645.944414135432,2.3768488642012335,0.08958423406237467
kp,2017-11-03_02-26-29-PM.csv,2,217.523994261418,26668.654825041605,2.337507169339312,0.07353042534600153
kp,2017-11-03_02-26-29-PM.csv,3,210.211812067841,22671.754142179125,2.3226571159346223,0.06589549500732887
kp,2017-11-03_02-54-23-PM.csv,1,213.651884417944,20540.242498617346,2.3297067276643575,0.062372927983906146
kp,2017-11-03_02-54-23-PM.csv,2,238.0579228934955,24031.18223986703,2.376682639965819,0.056069577842255795
kp,2017-11-03_02-54-23-PM.csv,3,175.786345142001,17896.95285221415,2.2449851366091953,0.07527361126263668
kp,2017-11-15_04-34-20-PM.csv,1,212.3447080056745,21613.013278229642,2.3270414420981975,0.07565442063201093
kp,2017-11-15_04-34-20-PM.csv,2,273.781380911142,35894.81900559273,2.4374039096763442,0.06588345014503337
kp,2017-11-15_04-34-20-PM.csv,3,193.70543291912102,22874.797361678236,2.2871418016881657,0.06265759003492835
kp,2017-11-15_05-01-53-PM.csv,1,239.72708748044852,18335.614570341197,2.3797171090384133,0.06788068761604621
kp,2017-11-15_05-01-53-PM.csv,2,189.2680183658075,18809.91617459898,2.277077235090721,0.06825658574932289
kp,2017-11-15_05-01-53-PM.csv,3,245.12828953312004,17533.857565953433,2.3893934347900525,0.08319508454184697
kp,2018-01-19_02-33-02-PM.csv,1,205.82989398226002,24087.118481180492,2.313508450352096,0.06945398125936814
kp,2018-01-19_02-33-02-PM.csv,2,201.47092503032601,18154.400889033215,2.3042123804524266,0.06329061448646633
kp,2018-01-19_02-33-02-PM.csv,3,174.512466816317,26419.411385226776,2.241826457519477,0.0886421772367653
kp,2018-01-19_03-00-53-PM.csv,1,216.86611104072102,18473.072197244022,2.336191691535158,0.06586126492436314
kp,2018-01-19_03-00-53-PM.csv,2,202.65759344861752,20146.858175728412,2.306762881115212,0.08276551767547798
kp,2018-01-19_03-00-53-PM.csv,3,171.518139918747,20309.810228906386,2.2343100581980515,0.06491047300362751
kp,2018-01-26_02-26-45-PM.csv,1,192.592342718569,15094.125959175424,2.284639016011877,0.07129758302339706
kp,2018-01-26_02-26-45-PM.csv,2,179.80430449485948,15948.828383298644,2.254800084482793,0.06701404396275326
kp,2018-01-26_02-26-45-PM.csv,3,186.9601224319905,18891.375741755415,2.2717489837846867,0.06926150946540405
kp,2018-01-26_02-54-53-PM.csv,1,170.6443595582585,14705.54037059672,2.232091937776053,0.06426005929949181
kp,2018-01-26_02-54-53-PM.csv,2,171.34341550588601,10365.822478397295,2.233867419741056,0.061191522874460745
kp,2018-01-26_02-54-53-PM.csv,3,215.48958642389846,15088.724013572775,2.3334262876386864,0.07326793382184588
kp,2018-02-15_12-28-18-PM.csv,1,165.099785718486,7838.39258074135,2.2177465095962914,0.053800047905238235
kp,2018-02-15_12-28-18-PM.csv,2,150.0418167330675,8712.945839192944,2.1762123140255367,0.062289135647790386
kp,2018-02-15_12-28-18-PM.csv,3,157.745984131094,15118.846002982722,2.1979583118660555,0.06325010979605157
kp,2018-02-15_12-56-56-PM.csv,1,177.442920214865,45208.332920683984,2.2490586761380764,0.11407419413731601
kp,2018-02-15_12-56-56-PM.csv,2,202.10852819585253,17723.51752189359,2.305584639444331,0.0736146424115324
kp,2018-02-15_12-56-56-PM.csv,3,184.230736482988,6536.689077904451,2.265362088246098,0.04570374241848195
kp,2018-02-23_12-25-59-PM.csv,1,185.604894996044,12847.051515527939,2.268589425771516,0.0678099697844315
kp,2018-02-23_12-25-59-PM.csv,2,172.978167872604,18303.47888299148,2.2379912928930676,0.08517822473711394
kp,2018-02-23_12-25-59-PM.csv,3,134.379652253626,25742.794494592596,2.1283335128920795,0.1021846319689926
kp,2018-02-23_12-54-03-PM.csv,1,203.67257085256398,12540.259579904761,2.3089325453012353,0.058471864041273955
kp,2018-02-23_12-54-03-PM.csv,2,113.397722437677,29216.010542866028,2.054604331958279,0.10285582655203797
kp,2018-02-23_12-54-03-PM.csv,3,194.0786922276825,40214.066549484494,2.287977857099298,0.08674026373458027
kp,2018-02-26_12-31-25-PM.csv,1,177.258115643489,19712.390533642727,2.2486061281907763,0.06561522966789812
kp,2018-02-26_12-31-25-PM.csv,2,204.49969437017953,14847.765885690547,2.310692663280066,0.07498588757960725
kp,2018-02-26_12-31-25-PM.csv,3,162.07142739346352,22503.5042916714,2.2097064570501654,0.08312731009195096
kp,2018-02-26_12-59-13-PM.csv,1,191.079445238598,20526.739254646134,2.2812139717249575,0.0797401555818118
kp,2018-02-26_12-59-13-PM.csv,2,152.503785752651,13031.008235227726,2.183280624739061,0.06587267975153768
kp,2018-02-26_12-59-13-PM.csv,3,229.32017086518601,18939.005536696935,2.3604422566931653,0.06499350675826089
kp,2018-05-01_04-58-16-PM.csv,1,211.855555792835,7140.261531987315,2.326039857614954,0.0314182970493215
kp,2018-05-01_04-58-16-PM.csv,2,183.0448754554535,26481.49861866206,2.2625575748314692,0.09997812969128402
kp,2018-05-01_04-58-16-PM.csv,3,213.4966674544255,22858.917706492743,2.3293911003565957,0.08875607745543948
kp,2018-05-01_05-26-21-PM.csv,1,249.7115485360945,19896.84356978035,2.3974386278520354,0.060745939946824944
kp,2018-05-01_05-26-21-PM.csv,2,245.4092726031525,37867.52758205515,2.389890968188466,0.08439759423537677
kp,2018-05-01_05-26-21-PM.csv,3,153.693919065143,28337.8077957331,2.1866566848797273,0.10289180935169462
kp,2018-05-03_04-38-17-PM.csv,1,163.4452522595665,8454.857488493293,2.213372309759345,0.052594262078585904
kp,2018-05-03_04-38-17-PM.csv,2,127.46251607146799,11333.34807114479,2.105382487070017,0.06215939518095704
kp,2018-05-03_04-38-17-PM.csv,3,166.406875267669,11894.723393198907,2.2211712656393616,0.0574651367253672
kp,2018-05-03_05-06-45-PM.csv,1,134.033591300365,13380.385526293667,2.1272136542465954,0.060743321287853265
kp,2018-05-03_05-06-45-PM.csv,2,129.145768186588,10035.738823811751,2.111080179899006,0.06721221529825694
kp,2018-05-03_05-06-45-PM.csv,3,162.8100268755985,11212.396999558872,2.211681147989595,0.06386273635973094
kp,2018-05-04_12-23-27-PM.csv,1,165.166796240541,16675.00675364725,2.2179227448071606,0.07660145001964534
kp,2018-05-04_12-23-27-PM.csv,2,160.326052933698,18993.282977740502,2.2050041008069177,0.07296679800033924
kp,2018-05-04_12-23-27-PM.csv,3,176.57561450195448,12959.621947070493,2.2469307263169105,0.05990539633098956
kp,2018-05-04_12-51-34-PM.csv,1,149.89517477811,14044.396401861291,2.175787652855156,0.07119711159399014
kp,2018-05-04_12-51-34-PM.csv,2,180.46086313283348,12382.704700363965,2.2563830302395003,0.07193485995085108
kp,2018-05-04_12-51-34-PM.csv,3,184.35214477987896,16005.088244026225,2.2656481946171985,0.05768216377034068
kp,2018-05-07_01-14-18-PM.csv,1,164.186416480768,10497.21378986693,2.2153372240899403,0.06256061204741088
kp,2018-05-07_01-14-18-PM.csv,2,165.9853707677005,8693.85466616541,2.220069812890451,0.05966080486959853
kp,2018-05-07_01-14-18-PM.csv,3,156.408574209958,15274.796737216297,2.1942605570998097,0.07901399860105507
kp,2018-05-07_01-42-24-PM.csv,1,186.895060405452,18078.3340003194,2.271597823224718,0.07039118961413886
kp,2018-05-07_01-42-24-PM.csv,2,151.75663874626102,6654.889536646762,2.18114769881025,0.043824785094096874
kp,2018-05-07_01-42-24-PM.csv,3,169.878431752176,10108.948474858398,2.2301382431090824,0.05662720761811417
kp,2018-05-07_02-10-28-PM.csv,1,124.2734807865605,10298.953013891629,2.0943784626978084,0.07482481249009035
kp,2018-05-07_02-10-28-PM.csv,2,138.8037644218,9412.003062014952,2.142401244544239,0.06376261447948113
kp,2018-05-07_02-10-28-PM.csv,3,181.8291369389825,12987.901510042428,2.2596634773342648,0.08359030257544656
kp,2018-05-07_02-37-54-PM.csv,1,138.54355997957398,6642.123395255482,2.1415863429631607,0.04676218146383504
kp,2018-05-07_02-37-54-PM.csv,2,141.53927416758998,13145.792308345306,2.1508769641545102,0.0580640498788708
kp,2018-05-07_02-37-54-PM.csv,3,159.137069701403,8634.079411798468,2.2017713568403825,0.05274816112559759
kp,2018-05-09_02-14-29-PM.csv,1,150.639599653718,13625.16909407297,2.1779391528104393,0.06716274763065827
kp,2018-05-09_02-14-29-PM.csv,2,215.1365267208085,16559.434603079262,2.33271415286325,0.06188332585010382
kp,2018-05-09_02-14-29-PM.csv,3,147.64258513070098,9225.931353444004,2.1692116408189963,0.049831031455800257
kp,2018-05-09_02-41-53-PM.csv,1,118.07746248206301,11989.900425324517,2.0721670114684723,0.07159845511609994
kp,2018-05-09_02-41-53-PM.csv,2,129.092072651759,7243.309471889453,2.110899573720303,0.0518398937109478
kp,2018-05-09_02-41-53-PM.csv,3,185.339505130709,17021.117877363315,2.2679679990903536,0.0654995950789375
kp,2018-05-09_05-43-41-PM.csv,1,190.6325682413045,10227.421884303338,2.28019709881645,0.06106523063174737
kp,2018-05-09_05-43-41-PM.csv,2,137.09912783965,14426.546443960206,2.1370346920204963,0.06660358017929556
kp,2018-05-09_05-43-41-PM.csv,3,175.14429306181398,25645.232943616014,2.2433959907422514,0.07575202150057639
kp,2018-05-09_06-11-08-PM.csv,1,174.53353293844248,13748.20047927973,2.2418788798398115,0.05030645870692241
kp,2018-05-09_06-11-08-PM.csv,2,168.789743022233,13709.302869983869,2.2273460519804598,0.06294898324584343
kp,2018-05-09_06-11-08-PM.csv,3,227.5667828173205,20458.599848822723,2.357108869797059,0.09258488469863757
kp,2018-05-10_03-10-59-PM.csv,1,170.277061202605,13486.727275683885,2.231156146118055,0.07285167360278151
kp,2018-05-10_03-10-59-PM.csv,2,192.12736951134548,22710.819035101074,2.283589236704842,0.07923481388044738
kp,2018-05-10_03-10-59-PM.csv,3,140.276095073842,20901.533176368175,2.1469836677349354,0.0748824332581904
kp,2018-05-10_03-38-24-PM.csv,1,154.871033614086,8646.292462902646,2.1899701968557985,0.052874598007851464
kp,2018-05-10_03-38-24-PM.csv,2,130.55138677474503,13119.583556355132,2.1157814894521123,0.08022279750435551
kp,2018-05-10_03-38-24-PM.csv,3,192.8227703498815,14393.845287809569,2.2851583182254513,0.06541865697333835
kp,2018-05-12_01-09-40-PM.csv,1,168.735698351414,12109.285437277153,2.22720697326439,0.0671476325242279
kp,2018-05-12_01-09-40-PM.csv,2,193.93799561745948,13882.710258322964,2.287662902789164,0.046880425206972894
kp,2018-05-12_01-09-40-PM.csv,3,171.34363836644,10444.419809446254,2.233867984612753,0.054971512289312775
kp,2018-05-12_11-45-42-AM.csv,1,254.83498524837498,25110.179761099098,2.406259050261882,0.08397450024207972
kp,2018-05-12_11-45-42-AM.csv,2,227.836886499375,36752.573044867815,2.3576240371543578,0.08558271138372427
kp,2018-05-12_11-45-42-AM.csv,3,301.867478983304,26477.200941180134,2.4798163277999703,0.07336892144121901
kp,2018-05-12_12-13-47-PM.csv,1,195.195357665114,22217.611771488282,2.290469484619613,0.08794616045002875
kp,2018-05-12_12-13-47-PM.csv,2,196.4051269580605,9422.192877490712,2.29315282041902,0.05080631930181606
kp,2018-05-12_12-13-47-PM.csv,3,191.30752223663,12026.153497062498,2.281732046878484,0.04763909678965077
kp,2018-05-12_12-41-39-PM.csv,1,156.352518003945,16922.238467917887,2.194104879799694,0.08229881462346596
kp,2018-05-12_12-41-39-PM.csv,2,217.50128825885147,16569.01482897415,2.3374618336219366,0.06870807311677844
kp,2018-05-12_12-41-39-PM.csv,3,167.16090048833001,21847.186134035157,2.2231347020029317,0.08267930902569091
mg,2018-02-09_01-18-01-PM.csv,1,173.419138239337,15545.354375287594,2.239097023780859,0.07872599329336569
mg,2018-02-09_01-18-01-PM.csv,2,319.08220122539547,58013.015309103015,2.503902579420138,0.10179344300132526
mg,2018-02-09_01-18-01-PM.csv,3,234.00167764135503,31356.376652389354,2.369218971033097,0.06744778950607423
mg,2018-02-09_12-50-06-PM.csv,1,268.42373809489,59474.10781107102,2.428820920095147,0.08280397485946588
mg,2018-02-09_12-50-06-PM.csv,2,365.02458711410003,46096.096426948454,2.562322118397156,0.1085820483612939
mg,2018-02-09_12-50-06-PM.csv,3,301.9400495280785,41554.65115681842,2.4799207219514434,0.07313749847807834
mg,2018-03-14_02-37-46-PM.csv,1,196.6946297617335,41566.62955362574,2.2937925027933397,0.09367431947149689
mg,2018-03-14_02-37-46-PM.csv,2,246.00390585234098,36437.11154181499,2.390942002536926,0.08462519080533953
mg,2018-03-14_02-37-46-PM.csv,3,298.059063374875,25104.892180871135,2.4743023323854243,0.07348603424526567
mg,2018-03-14_03-11-13-PM.csv,1,207.335117680905,21479.472245002726,2.3166728675706882,0.07785122080916396
mg,2018-03-14_03-11-13-PM.csv,2,274.993452248778,41458.657878359074,2.4393223531536123,0.09010514007043442
mg,2018-03-14_03-11-13-PM.csv,3,235.47013543254,36248.669012667735,2.371935833590995,0.09124798415797099
mg,2018-03-15_03-51-04-PM.csv,1,204.417134446911,46184.77026030814,2.310517295982551,0.08315171951635993
mg,2018-03-15_03-51-04-PM.csv,2,236.93216469122996,38824.431207838774,2.3746240223086414,0.09537482695174836
mg,2018-03-15_03-51-04-PM.csv,3,227.197761832485,16869.765983973604,2.356404048744135,0.07108633868887641
mg,2018-03-15_04-23-09-PM.csv,1,183.49792550738,13222.711729712253,2.2636311588017852,0.07268073320285749
mg,2018-03-15_04-23-09-PM.csv,2,207.52183575699354,29739.453550958122,2.3170638005654003,0.07507244428540363
mg,2018-03-15_04-23-09-PM.csv,3,191.833362735364,42580.2307464015,2.28292413980986,0.08516710249630662
mg,2018-04-05_01-57-39-PM.csv,1,184.776925965738,16085.89112181734,2.266647737709785,0.07977505044465136
mg,2018-04-05_01-57-39-PM.csv,2,338.863379558664,52325.35652778741,2.530024637840242,0.08413662146500707
mg,2018-04-05_01-57-39-PM.csv,3,344.7239477001175,34204.11728587294,2.5374714545502592,0.07162066115224171
mg,2018-04-05_02-32-12-PM.csv,1,144.01081354215,12709.367300228369,2.158395103799165,0.0722862183267073
mg,2018-04-05_02-32-12-PM.csv,2,411.8919630811745,41665.50881745921,2.6147833179978117,0.09627123875816299
mg,2018-04-05_02-32-12-PM.csv,3,407.578162574859,45402.60489827182,2.61021090711236,0.06759228741764162
mg,2018-04-09_01-58-33-PM.csv,1,237.237734134231,23351.61638432519,2.375183767419552,0.07746169826734509
mg,2018-04-09_01-58-33-PM.csv,2,281.226287731456,49070.165325195376,2.4490559140828867,0.11891007072697225
mg,2018-04-09_01-58-33-PM.csv,3,346.353147129341,53355.27827339845,2.5395191381968996,0.07977479270403133
mg,2018-04-09_02-30-54-PM.csv,1,116.4634066609425,12554.052671947033,2.066189489467787,0.06341456116900371
mg,2018-04-09_02-30-54-PM.csv,2,354.700733780417,40741.38730328094,2.549862086911346,0.07239452928436442
mg,2018-04-09_02-30-54-PM.csv,3,528.0171598873495,38463.916412420906,2.7226480367824624,0.07012071266199862
mg,2018-04-10_03-16-05-PM.csv,1,169.404747745724,10100.74143872603,2.2289255777235866,0.06596606765455297
mg,2018-04-10_03-16-05-PM.csv,2,300.268907178036,32267.327786721824,2.477510363367407,0.06951945851726381
mg,2018-04-10_03-16-05-PM.csv,3,260.47878563449706,32841.24862236221,2.4157723585106035,0.08884704267060814
mg,2018-04-18_03-51-01-PM.csv,1,99.2822958907547,7547.921182524743,1.9968718116127213,0.05500239964410123
mg,2018-04-18_03-51-01-PM.csv,2,311.214708152213,36091.070281290406,2.4930601137623833,0.08582739871970034
mg,2018-04-18_03-51-01-PM.csv,3,345.86626088067044,47791.71875196503,2.538908198822661,0.0949527705627766
mg,2018-04-18_04-31-33-PM.csv,1,129.18490210409698,3457.82050356103,2.111211760439097,0.04189058088172057
mg,2018-04-18_04-31-33-PM.csv,2,289.954423532072,63901.698058693786,2.462329738712498,0.09794243021676244
mg,2018-04-18_04-31-33-PM.csv,3,224.167202745531,35046.5400576607,2.350572072538341,0.08211042606623241
mg,2018-04-18_05-10-08-PM.csv,1,159.30832393801902,21032.395257651944,2.2022384684935603,0.07788989055802815
mg,2018-04-18_05-10-08-PM.csv,2,274.0298746841445,39488.622545463375,2.4377979121021873,0.10668229020637617
mg,2018-04-18_05-10-08-PM.csv,3,230.940474221412,42506.80214085839,2.3635000532749393,0.10435256551530547
mg,2018-04-20_04-06-38-PM.csv,1,123.06829932802,9422.31079002949,2.090146199154634,0.05340180753431576
mg,2018-04-20_04-06-38-PM.csv,2,244.5918079125605,27810.643269705448,2.388441907164904,0.0831955330151371
mg,2018-04-20_04-06-38-PM.csv,3,223.81225807145853,38275.78606671716,2.349883868908171,0.08479818793946842
mg,2018-04-20_04-45-52-PM.csv,1,141.385938255827,6177.998787211074,2.150406218219173,0.04937474496947978
mg,2018-04-20_04-45-52-PM.csv,2,187.7415864811565,19129.71584086202,2.2735604834835,0.08073326685731069
mg,2018-04-20_04-45-52-PM.csv,3,203.738442967533,34950.303715983624,2.3090729828216814,0.08014834727236711
mg,2018-04-26_01-23-19-PM.csv,1,128.1118511956435,4648.526483920072,2.1075893067220712,0.039659608714052455
mg,2018-04-26_01-23-19-PM.csv,2,258.505426525197,27347.21204147428,2.4124696642006107,0.06942051753041309
mg,2018-04-26_01-23-19-PM.csv,3,246.125173651473,32737.6511761349,2.3911560355589727,0.08058033893621888
mg,2018-04-26_01-51-20-PM.csv,1,141.559774107261,6488.59951486902,2.1509398609445087,0.0641899883549809
mg,2018-04-26_01-51-20-PM.csv,2,224.19168318293399,27714.403798103027,2.3506194975776253,0.10322203426717408
mg,2018-04-26_01-51-20-PM.csv,3,311.01986348780804,60188.44310217842,2.4927881264148395,0.11166302279500356
mg,2018-06-07_05-03-47-PM.csv,1,104.67158633587,13352.025397080479,2.019828806108102,0.057873607031195186
mg,2018-06-07_05-03-47-PM.csv,2,232.216859656059,19650.163891650176,2.365893747658304,0.0598115450146584
mg,2018-06-07_05-03-47-PM.csv,3,196.54811471926848,16382.556416932062,2.2934688824428275,0.06010327230895709
mg,2018-06-07_05-34-04-PM.csv,1,106.962479509543,6211.081961413806,2.0292314618009653,0.04633314119988055
mg,2018-06-07_05-34-04-PM.csv,2,285.49510059466303,32053.783910069036,2.455598659681832,0.0918655283484979
mg,2018-06-07_05-34-04-PM.csv,3,215.88129247504799,36461.09950787621,2.334215009509449,0.08658803031939556
mg,2018-08-06_10-42-24-AM.csv,1,117.94881194108399,5282.682274494309,2.071693570740648,0.05372744567635632
mg,2018-08-06_10-42-24-AM.csv,2,378.590912072464,80767.75500449355,2.578170184682845,0.11929656011995832
mg,2018-08-06_10-42-24-AM.csv,3,350.8273990455605,55166.39253211225,2.545093503706626,0.10236468917487804
mg,2018-08-06_11-10-33-AM.csv,1,133.26007666759799,12377.58257679186,2.124700058791829,0.06605292709387582
mg,2018-08-06_11-10-33-AM.csv,2,557.153533327928,70354.48752522632,2.7459748890499047,0.05883295911516777
mg,2018-08-06_11-10-33-AM.csv,3,498.404289352341,62340.03747803939,2.6975817712795975,0.07777552235830262
mg,2018-08-07_04-00-22-PM.csv,1,164.042534458229,19290.189034628696,2.214956470519864,0.09134010839224195
mg,2018-08-07_04-00-22-PM.csv,2,170.95590228154902,26987.74005001631,2.232884099482173,0.08027585243318819
mg,2018-08-07_04-00-22-PM.csv,3,250.7972175523205,28637.38988313671,2.399322713943461,0.0997908503525454
mg,2018-08-07_04-28-51-PM.csv,1,133.51444047057652,7411.560450172828,2.1255282400640967,0.055228998825469264
mg,2018-08-07_04-28-51-PM.csv,2,220.28402448741198,27268.644363340984,2.342983002241375,0.08891040739808488
mg,2018-08-07_04-28-51-PM.csv,3,293.2585052616205,29296.667505398073,2.467250616643061,0.07614241919431353
mg,2018-08-09_01-37-51-PM.csv,1,107.76645256343599,3264.872980615938,2.0324835870653177,0.037445296578060325
